date,time,ft_str,ft_dec,stage_m,q_cfs,q_cumec
8/7/2021,10:00 PM,23'09'',23.75,537.42,17604.0,498.49
8/8/2021,10:00 PM,20'04'',20.33,536.38,12951.0,366.73
8/1/2021,11:00 PM,31'11'',31.92,539.91,33000.0,934.46
8/2/2021,11:00 PM,27'07'',27.58,538.59,25343.0,717.63
8/3/2021,11:00 PM,22'06'',22.5,537.04,15825.0,448.11
8/4/2021,11:00 PM,26'09'',26.75,538.34,23391.0,662.36
8/5/2021,11:00 PM,29'11'',29.92,539.3,30164.0,854.15
8/6/2021,11:00 PM,27'6'',27.5,538.57,25171.0,712.76
8/7/2021,11:00 PM,23'08'',23.67,537.4,17447.0,494.04
8/8/2021,11:00 PM,20'02'',20.17,536.31,12543.0,355.18
8/9/2021,12:00 AM,20'0'',20.0,536.28,12407.0,351.33
8/10/2021,12:00 AM,17'00'',17.0,535.37,8393.0,237.66
8/11/2021,12:00 AM,16'01'',16.08,535.09,7093.0,200.85
8/12/2021,12:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/13/2021,12:00 AM,14'3'',14.25,534.53,5690.0,161.12
8/14/2021,12:00 AM,16'01'',16.08,535.09,7093.0,200.85
15/08/2021,12:00 AM,16'03'',16.25,535.14,7329.0,207.53
8/16/2021,12:00 AM,16'11'',16.92,535.34,8274.0,234.29
8/9/2021,1:00 AM,19'10'',19.83,536.23,12136.0,343.65
8/10/2021,1:00 AM,17'00'',17.0,535.37,8393.0,237.66
8/11/2021,1:00 AM,16'01'',16.08,535.09,7093.0,200.85
8/12/2021,1:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/13/2021,1:00 AM,14'4'',14.33,534.55,5748.0,162.77
8/14/2021,1:00 AM,16'01'',16.08,535.09,7093.0,200.85
15/08/2021,1:00 AM,16'03'',16.25,535.14,7329.0,207.53
8/16/2021,1:00 AM,16'11'',16.92,535.34,8274.0,234.29
8/9/2021,2:00 AM,19'08'',19.67,536.18,11864.0,335.95
8/10/2021,2:00 AM,16'11'',16.92,535.34,8274.0,234.29
8/11/2021,2:00 AM,16'0'',16.0,535.06,6975.0,197.51
8/12/2021,2:00 AM,14'11'',14.92,534.73,6127.0,173.5
8/13/2021,2:00 AM,14'5'',14.42,534.58,5805.0,164.38
8/14/2021,2:00 AM,16'01'',16.08,535.09,7093.0,200.85
15/08/2021,2:00 AM,16'03'',16.25,535.14,7329.0,207.53
8/16/2021,2:00 AM,16'11'',16.92,535.34,8274.0,234.29
8/9/2021,3:00 AM,19'06'',19.5,536.13,11592.0,328.25
8/10/2021,3:00 AM,16'11'',16.92,535.34,8274.0,234.29
8/11/2021,3:00 AM,15'11'',15.92,535.04,6906.0,195.56
8/12/2021,3:00 AM,14'11'',14.92,534.73,6127.0,173.5
8/13/2021,3:00 AM,14'6'',14.5,534.6,5862.0,165.99
8/14/2021,3:00 AM,16'0'',16.0,535.06,6975.0,197.51
15/08/2021,3:00 AM,16'03'',16.25,535.14,7329.0,207.53
8/16/2021,3:00 AM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,4:00 AM,19'04'',19.33,536.08,11320.0,320.55
8/10/2021,4:00 AM,16'11'',16.92,535.34,8274.0,234.29
8/11/2021,4:00 AM,15'10'',15.83,535.01,6837.0,193.6
8/12/2021,4:00 AM,14'10'',14.83,534.7,6074.0,172.0
8/13/2021,4:00 AM,14'8'',14.67,534.65,5968.0,168.99
8/14/2021,4:00 AM,16'0'',16.0,535.06,6975.0,197.51
15/08/2021,4:00 AM,16'04'',16.33,535.16,7445.0,210.82
8/16/2021,4:00 AM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,5:00 AM,19'02'',19.17,536.03,11049.0,312.87
8/10/2021,5:00 AM,16'10'',16.83,535.32,8156.0,230.95
8/11/2021,5:00 AM,15'10'',15.83,535.01,6837.0,193.6
8/12/2021,5:00 AM,14'10'',14.83,534.7,6074.0,172.0
8/13/2021,5:00 AM,14'10'',14.83,534.7,6074.0,172.0
8/14/2021,5:00 AM,16'0'',16.0,535.06,6975.0,197.51
15/08/2021,5:00 AM,16'05'',16.42,535.19,7566.0,214.25
8/16/2021,5:00 AM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,6:00 AM,19'00'',19.0,535.98,10777.0,305.17
8/10/2021,6:00 AM,16'10'',16.83,535.32,8156.0,230.95
8/11/2021,6:00 AM,15'09'',15.75,534.98,6768.0,191.65
8/12/2021,6:00 AM,14'9'',14.75,534.67,6021.0,170.5
8/13/2021,6:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/14/2021,6:00 AM,16'0'',16.0,535.06,6975.0,197.51
15/08/2021,6:00 AM,16'07'',16.58,535.24,7802.0,220.93
8/16/2021,6:00 AM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,7:00 AM,18'11'',18.92,535.95,10641.0,301.32
8/10/2021,7:00 AM,16'10'',16.83,535.32,8156.0,230.95
8/11/2021,7:00 AM,15'08'',15.67,534.96,6699.0,189.69
8/12/2021,7:00 AM,14'8'',14.67,534.65,5968.0,168.99
8/13/2021,7:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/14/2021,7:00 AM,15'11'',15.92,535.04,6906.0,195.56
15/08/2021,7:00 AM,16'07'',16.58,535.24,7802.0,220.93
8/16/2021,7:00 AM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,8:00 AM,18'09'',18.75,535.9,10369.0,293.62
8/10/2021,8:00 AM,16'10'',16.83,535.32,8156.0,230.95
8/11/2021,8:00 AM,15'07'',15.58,534.93,6630.0,187.74
8/12/2021,8:00 AM,14'8'',14.67,534.65,5968.0,168.99
8/13/2021,8:00 AM,15'02'',15.17,534.81,6307.0,178.59
8/14/2021,8:00 AM,15'11'',15.92,535.04,6906.0,195.56
15/08/2021,8:00 AM,16'08'',16.67,535.26,7920.0,224.27
8/16/2021,8:00 AM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,9:00 AM,18'07'',18.58,535.85,10098.0,285.94
8/10/2021,9:00 AM,16'09'',16.75,535.29,8038.0,227.61
8/11/2021,9:00 AM,15'06'',15.5,534.91,6562.0,185.82
8/12/2021,9:00 AM,14'9'',14.75,534.67,6021.0,170.5
8/13/2021,9:00 AM,15'02'',15.17,534.81,6307.0,178.59
8/14/2021,9:00 AM,15'11'',15.92,535.04,6906.0,195.56
15/08/2021,9:00 AM,16'08'',16.67,535.26,7920.0,224.27
8/16/2021,9:00 AM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,10:00 AM,18'05'',18.42,535.8,9826.0,278.24
8/10/2021,10:00 AM,16'09'',16.75,535.29,8038.0,227.61
8/11/2021,10:00 AM,15'05'',15.42,534.88,6498.0,184.0
8/12/2021,10:00 AM,14'7'',14.58,534.63,5915.0,167.49
8/13/2021,10:00 AM,15'05'',15.42,534.88,6498.0,184.0
8/14/2021,10:00 AM,15'11'',15.92,535.04,6906.0,195.56
15/08/2021,10:00 AM,16'09'',16.75,535.29,8038.0,227.61
8/16/2021,10:00 AM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,11:00 AM,18'03'',18.25,535.75,9554.0,270.54
8/10/2021,11:00 AM,16'09'',16.75,535.29,8038.0,227.61
8/11/2021,11:00 AM,15'04'',15.33,534.86,6434.0,182.19
8/12/2021,11:00 AM,14'7'',14.58,534.63,5915.0,167.49
8/13/2021,11:00 AM,15'06'',15.5,534.91,6562.0,185.82
8/14/2021,11:00 AM,15'11'',15.92,535.04,6906.0,195.56
15/08/2021,11:00 AM,16'09'',16.75,535.29,8038.0,227.61
8/16/2021,11:00 AM,17'01'',17.08,535.39,8455.0,239.42
8/9/2021,12:00 PM,18'01'',18.08,535.7,9283.0,262.87
8/10/2021,12:00 PM,16'08'',16.67,535.26,7920.0,224.27
8/11/2021,12:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/12/2021,12:00 PM,14'7'',14.58,534.63,5915.0,167.49
8/13/2021,12:00 PM,15'08'',15.67,534.96,6699.0,189.69
8/14/2021,12:00 PM,15'11'',15.92,535.04,6906.0,195.56
15/08/2021,12:00 PM,16'10'',16.83,535.32,8156.0,230.95
8/16/2021,12:00 PM,17'01'',17.08,535.39,8455.0,239.42
8/9/2021,1:00 PM,17'11'',17.92,535.65,9084.0,257.23
8/10/2021,1:00 PM,16'08'',16.67,535.26,7920.0,224.27
8/11/2021,1:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/12/2021,1:00 PM,14'6'',14.5,534.6,5862.0,165.99
8/13/2021,1:00 PM,15'09'',15.75,534.98,6768.0,191.65
8/14/2021,1:00 PM,16'0'',16.0,535.06,6975.0,197.51
15/08/2021,1:00 PM,16'10'',16.83,535.32,8156.0,230.95
8/16/2021,1:00 PM,17'01'',17.08,535.39,8455.0,239.42
8/9/2021,2:00 PM,17'08'',17.67,535.58,8958.0,253.66
8/10/2021,2:00 PM,16'07'',16.58,535.24,7802.0,220.93
8/11/2021,2:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/12/2021,2:00 PM,14'6'',14.5,534.6,5862.0,165.99
8/13/2021,2:00 PM,15'10'',15.83,535.01,6837.0,193.6
8/14/2021,2:00 PM,16'0'',16.0,535.06,6975.0,197.51
15/08/2021,2:00 PM,16'10'',16.83,535.32,8156.0,230.95
8/16/2021,2:00 PM,17'01'',17.08,535.39,8455.0,239.42
8/9/2021,3:00 PM,17'07'',17.58,535.54,8832.0,250.09
8/10/2021,3:00 PM,16'07'',16.58,535.24,7802.0,220.93
8/11/2021,3:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/12/2021,3:00 PM,14'5'',14.42,534.58,5805.0,164.38
8/13/2021,3:00 PM,16'0'',16.0,535.06,6975.0,197.51
8/14/2021,3:00 PM,16'0'',16.0,535.06,6975.0,197.51
15/08/2021,3:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/16/2021,3:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,4:00 PM,17'06'',17.5,535.52,8769.0,248.31
8/10/2021,4:00 PM,16'07'',16.58,535.24,7802.0,220.93
8/11/2021,4:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/12/2021,4:00 PM,14'5'',14.42,534.58,5805.0,164.38
8/13/2021,4:00 PM,16'0'',16.0,535.06,6975.0,197.51
8/14/2021,4:00 PM,16'01'',16.08,535.09,7093.0,200.85
15/08/2021,4:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/16/2021,4:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,5:00 PM,17'04'',17.33,535.47,8644.0,244.77
8/10/2021,5:00 PM,16'06'',16.5,535.21,7683.0,217.56
8/11/2021,5:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/12/2021,5:00 PM,14'5'',14.42,534.58,5805.0,164.38
8/13/2021,5:00 PM,16'02'',16.17,535.11,7211.0,204.19
8/14/2021,5:00 PM,16'02'',16.17,535.11,7211.0,204.19
15/08/2021,5:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/16/2021,5:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,6:00 PM,17'03'',17.25,535.44,8581.0,242.99
8/10/2021,6:00 PM,16'06'',16.5,535.21,7683.0,217.56
8/11/2021,6:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/12/2021,6:00 PM,14'5'',14.42,534.58,5805.0,164.38
8/13/2021,6:00 PM,16'01'',16.08,535.09,7093.0,200.85
8/14/2021,6:00 PM,16'03'',16.25,535.14,7329.0,207.53
15/08/2021,6:00 PM,16'11'',16.92,535.34,8274.0,234.29
8/16/2021,6:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,7:00 PM,17'02'',17.17,535.42,8518.0,241.2
8/10/2021,7:00 PM,16'05'',16.42,535.19,7566.0,214.25
8/11/2021,7:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/12/2021,7:00 PM,14'4'',14.33,534.55,5748.0,162.77
8/13/2021,7:00 PM,16'01'',16.08,535.09,7093.0,200.85
8/14/2021,7:00 PM,16'03'',16.25,535.14,7329.0,207.53
15/08/2021,7:00 PM,16'11'',16.92,535.34,8274.0,234.29
8/16/2021,7:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,8:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/10/2021,8:00 PM,16'04'',16.33,535.16,7445.0,210.82
8/11/2021,8:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/12/2021,8:00 PM,14'4'',14.33,534.55,5748.0,162.77
8/13/2021,8:00 PM,16'01'',16.08,535.09,7093.0,200.85
8/14/2021,8:00 PM,16'03'',16.25,535.14,7329.0,207.53
15/08/2021,8:00 PM,16'11'',16.92,535.34,8274.0,234.29
8/16/2021,8:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,9:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/10/2021,9:00 PM,16'03'',16.25,535.14,7329.0,207.53
8/11/2021,9:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/12/2021,9:00 PM,14'4'',14.33,534.55,5748.0,162.77
8/13/2021,9:00 PM,16'01'',16.08,535.09,7093.0,200.85
8/14/2021,9:00 PM,16'03'',16.25,535.14,7329.0,207.53
15/08/2021,9:00 PM,16'11'',16.92,535.34,8274.0,234.29
8/16/2021,9:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,10:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/10/2021,10:00 PM,16'02'',16.17,535.11,7211.0,204.19
8/11/2021,10:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/12/2021,10:00 PM,14'3'',14.25,534.53,5690.0,161.12
8/13/2021,10:00 PM,16'01'',16.08,535.09,7093.0,200.85
8/14/2021,10:00 PM,16'03'',16.25,535.14,7329.0,207.53
15/08/2021,10:00 PM,16'11'',16.92,535.34,8274.0,234.29
8/16/2021,10:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/9/2021,11:00 PM,17'00'',17.0,535.37,8393.0,237.66
8/10/2021,11:00 PM,16'02'',16.17,535.11,7211.0,204.19
8/11/2021,11:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/12/2021,11:00 PM,14'3'',14.25,534.53,5690.0,161.12
8/13/2021,11:00 PM,16'01'',16.08,535.09,7093.0,200.85
8/14/2021,11:00 PM,16'03'',16.25,535.14,7329.0,207.53
15/08/2021,11:00 PM,16'11'',16.92,535.34,8274.0,234.29
8/16/2021,11:00 PM,16'11'',16.92,535.34,8274.0,234.29
8/17/2021,12:00 AM,16'10'',16.83,535.32,8156.0,230.95
8/18/2021,12:00 AM,16'01'',16.08,535.09,7093.0,200.85
8/19/2021,12:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,12:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/21/2021,12:00 AM,15'03'',15.25,534.83,6371.0,180.41
8/22/2021,12:00 AM,15'03'',15.25,534.83,6371.0,180.41
8/23/2021,12:00 AM,14'8'',14.67,534.65,5968.0,168.99
24/08/2021,12:00 AM,14'02'',14.17,534.5,5633.0,159.51
8/17/2021,1:00 AM,16'09'',16.75,535.29,8038.0,227.61
8/18/2021,1:00 AM,15'11'',15.92,535.04,6906.0,195.56
8/19/2021,1:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,1:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/21/2021,1:00 AM,15'03'',15.25,534.83,6371.0,180.41
8/22/2021,1:00 AM,15'03'',15.25,534.83,6371.0,180.41
8/23/2021,1:00 AM,14'7'',14.58,534.63,5915.0,167.49
24/08/2021,1:00 AM,14'01'',14.08,534.48,5576.0,157.89
8/17/2021,2:00 AM,16'08'',16.67,535.26,7920.0,224.27
8/18/2021,2:00 AM,15'10'',15.83,535.01,6837.0,193.6
8/19/2021,2:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/20/2021,2:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/21/2021,2:00 AM,15'03'',15.25,534.83,6371.0,180.41
8/22/2021,2:00 AM,15'02'',15.17,534.81,6307.0,178.59
8/23/2021,2:00 AM,14'7'',14.58,534.63,5915.0,167.49
24/08/2021,2:00 AM,14'01'',14.08,534.48,5576.0,157.89
8/17/2021,3:00 AM,16'08'',16.67,535.26,7920.0,224.27
8/18/2021,3:00 AM,15'09'',15.75,534.98,6768.0,191.65
8/19/2021,3:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/20/2021,3:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/21/2021,3:00 AM,15'03'',15.25,534.83,6371.0,180.41
8/22/2021,3:00 AM,15'02'',15.17,534.81,6307.0,178.59
8/23/2021,3:00 AM,14'6'',14.5,534.6,5862.0,165.99
24/08/2021,3:00 AM,14'01'',14.08,534.48,5576.0,157.89
8/17/2021,4:00 AM,16'07'',16.58,535.24,7802.0,220.93
8/18/2021,4:00 AM,15'08'',15.67,534.96,6699.0,189.69
8/19/2021,4:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/20/2021,4:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/21/2021,4:00 AM,15'03'',15.25,534.83,6371.0,180.41
8/22/2021,4:00 AM,15'02'',15.17,534.81,6307.0,178.59
8/23/2021,4:00 AM,14'6'',14.5,534.6,5862.0,165.99
24/08/2021,4:00 AM,14'00'',14.0,534.45,5518.0,156.25
8/17/2021,5:00 AM,16'06'',16.5,535.21,7683.0,217.56
8/18/2021,5:00 AM,15'07'',15.58,534.93,6630.0,187.74
8/19/2021,5:00 AM,14'11'',14.92,534.73,6127.0,173.5
8/20/2021,5:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/21/2021,5:00 AM,15'03'',15.25,534.83,6371.0,180.41
8/22/2021,5:00 AM,15'02'',15.17,534.81,6307.0,178.59
8/23/2021,5:00 AM,14'5'',14.42,534.58,5805.0,164.38
24/08/2021,5:00 AM,14'00'',14.0,534.45,5518.0,156.25
8/17/2021,6:00 AM,16'06'',16.5,535.21,7683.0,217.56
8/18/2021,6:00 AM,15'06'',15.5,534.91,6562.0,185.82
8/19/2021,6:00 AM,14'11'',14.92,534.73,6127.0,173.5
8/20/2021,6:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/21/2021,6:00 AM,15'04'',15.33,534.86,6434.0,182.19
8/22/2021,6:00 AM,15'02'',15.17,534.81,6307.0,178.59
8/23/2021,6:00 AM,14'4'',14.33,534.55,5748.0,162.77
24/08/2021,6:00 AM,14'00'',14.0,534.45,5518.0,156.25
8/17/2021,7:00 AM,16'05'',16.42,535.19,7566.0,214.25
8/18/2021,7:00 AM,15'05'',15.42,534.88,6498.0,184.0
8/19/2021,7:00 AM,14'11'',14.92,534.73,6127.0,173.5
8/20/2021,7:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/21/2021,7:00 AM,15'04'',15.33,534.86,6434.0,182.19
8/22/2021,7:00 AM,15'02'',15.17,534.81,6307.0,178.59
8/23/2021,7:00 AM,14'4'',14.33,534.55,5748.0,162.77
24/08/2021,7:00 AM,14'00'',14.0,534.45,5518.0,156.25
8/17/2021,8:00 AM,16'05'',16.42,535.19,7566.0,214.25
8/18/2021,8:00 AM,15'05'',15.42,534.88,6498.0,184.0
8/19/2021,8:00 AM,14'11'',14.92,534.73,6127.0,173.5
8/20/2021,8:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/21/2021,8:00 AM,15'04'',15.33,534.86,6434.0,182.19
8/22/2021,8:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/23/2021,8:00 AM,14'4'',14.33,534.55,5748.0,162.77
24/08/2021,8:00 AM,14'00'',14.0,534.45,5518.0,156.25
8/17/2021,9:00 AM,16'04'',16.33,535.16,7445.0,210.82
8/18/2021,9:00 AM,15'04'',15.33,534.86,6434.0,182.19
8/19/2021,9:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/20/2021,9:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/21/2021,9:00 AM,15'04'',15.33,534.86,6434.0,182.19
8/22/2021,9:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/23/2021,9:00 AM,14'4'',14.33,534.55,5748.0,162.77
24/08/2021,9:00 AM,14'00'',14.0,534.45,5518.0,156.25
8/17/2021,10:00 AM,16'04'',16.33,535.16,7445.0,210.82
8/18/2021,10:00 AM,15'04'',15.33,534.86,6434.0,182.19
8/19/2021,10:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/20/2021,10:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/21/2021,10:00 AM,15'04'',15.33,534.86,6434.0,182.19
8/22/2021,10:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/23/2021,10:00 AM,14'4'',14.33,534.55,5748.0,162.77
24/08/2021,10:00 AM,14'00'',14.0,534.45,5518.0,156.25
8/17/2021,11:00 AM,16'04'',16.33,535.16,7445.0,210.82
8/18/2021,11:00 AM,15'04'',15.33,534.86,6434.0,182.19
8/19/2021,11:00 AM,15'00'',15.0,534.76,6180.0,175.0
8/20/2021,11:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/21/2021,11:00 AM,15'05'',15.42,534.88,6498.0,184.0
8/22/2021,11:00 AM,15'01'',15.08,534.78,6244.0,176.81
8/23/2021,11:00 AM,14'4'',14.33,534.55,5748.0,162.77
24/08/2021,11:00 AM,14'00'',14.0,534.45,5518.0,156.25
8/17/2021,12:00 PM,16'03'',16.25,535.14,7329.0,207.53
8/18/2021,12:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/19/2021,12:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,12:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/21/2021,12:00 PM,15'05'',15.42,534.88,6498.0,184.0
8/22/2021,12:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/23/2021,12:00 PM,14'4'',14.33,534.55,5748.0,162.77
24/08/2021,12:00 PM,14'00'',14.0,534.45,5518.0,156.25
8/17/2021,1:00 PM,16'03'',16.25,535.14,7329.0,207.53
8/18/2021,1:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/19/2021,1:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,1:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/21/2021,1:00 PM,15'05'',15.42,534.88,6498.0,184.0
8/22/2021,1:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/23/2021,1:00 PM,14'4'',14.33,534.55,5748.0,162.77
24/08/2021,1:00 PM,13'11'',13.92,534.43,5422.0,153.53
8/17/2021,2:00 PM,16'03'',16.25,535.14,7329.0,207.53
8/18/2021,2:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/19/2021,2:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,2:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/21/2021,2:00 PM,15'05'',15.42,534.88,6498.0,184.0
8/22/2021,2:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/23/2021,2:00 PM,14'3'',14.25,534.53,5690.0,161.12
24/08/2021,2:00 PM,13'11'',13.92,534.43,5422.0,153.53
8/17/2021,3:00 PM,16'03'',16.25,535.14,7329.0,207.53
8/18/2021,3:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/19/2021,3:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,3:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/21/2021,3:00 PM,15'05'',15.42,534.88,6498.0,184.0
8/22/2021,3:00 PM,15'00'',15.0,534.76,6180.0,175.0
8/23/2021,3:00 PM,14'3'',14.25,534.53,5690.0,161.12
24/08/2021,3:00 PM,13'11'',13.92,534.43,5422.0,153.53
8/17/2021,4:00 PM,16'03'',16.25,535.14,7329.0,207.53
8/18/2021,4:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/19/2021,4:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,4:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/21/2021,4:00 PM,15'05'',15.42,534.88,6498.0,184.0
8/22/2021,4:00 PM,14'11'',14.92,534.73,6127.0,173.5
8/23/2021,4:00 PM,14'3'',14.25,534.53,5690.0,161.12
24/08/2021,4:00 PM,13'11'',13.92,534.43,5422.0,153.53
8/17/2021,5:00 PM,16'03'',16.25,535.14,7329.0,207.53
8/18/2021,5:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/19/2021,5:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,5:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/21/2021,5:00 PM,15'05'',15.42,534.88,6498.0,184.0
8/22/2021,5:00 PM,14'11'',14.92,534.73,6127.0,173.5
8/23/2021,5:00 PM,14'3'',14.25,534.53,5690.0,161.12
24/08/2021,5:00 PM,13'10'',13.83,534.4,5327.0,150.84
8/17/2021,6:00 PM,16'03'',16.25,535.14,7329.0,207.53
8/18/2021,6:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/19/2021,6:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/20/2021,6:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/21/2021,6:00 PM,15'04'',15.33,534.86,6434.0,182.19
8/22/2021,6:00 PM,14'11'',14.92,534.73,6127.0,173.5
8/23/2021,6:00 PM,14'3'',14.25,534.53,5690.0,161.12
24/08/2021,6:00 PM,13'10'',13.83,534.4,5327.0,150.84
8/17/2021,7:00 PM,16'03'',16.25,535.14,7329.0,207.53
8/18/2021,7:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/19/2021,7:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/20/2021,7:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/21/2021,7:00 PM,15'04'',15.33,534.86,6434.0,182.19
8/22/2021,7:00 PM,14'10'',14.83,534.71,6074.0,172.0
8/23/2021,7:00 PM,14'3'',14.25,534.53,5690.0,161.12
24/08/2021,7:00 PM,13'10'',13.83,534.4,5327.0,150.84
8/17/2021,8:00 PM,16'03'',16.25,535.14,7329.0,207.53
8/18/2021,8:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/19/2021,8:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/20/2021,8:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/21/2021,8:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/22/2021,8:00 PM,14'10'',14.83,534.71,6074.0,172.0
8/23/2021,8:00 PM,14'02'',14.17,534.5,5633.0,159.51
24/08/2021,8:00 PM,13'10'',13.83,534.4,5327.0,150.84
8/17/2021,9:00 PM,16'02'',16.17,535.11,7211.0,204.19
8/18/2021,9:00 PM,15'02'',15.17,534.81,6307.0,178.59
8/19/2021,9:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,9:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/21/2021,9:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/22/2021,9:00 PM,14'9'',14.75,534.67,6021.0,170.5
8/23/2021,9:00 PM,14'02'',14.17,534.5,5633.0,159.51
24/08/2021,9:00 PM,13'10'',13.83,534.4,5327.0,150.84
8/17/2021,10:00 PM,16'01'',16.08,535.09,7093.0,200.85
8/18/2021,10:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/19/2021,10:00 PM,15'01'',15.08,534.78,6244.0,176.81
8/20/2021,10:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/21/2021,10:00 PM,15'03'',15.25,534.83,6371.0,180.41
8/22/2021,10:00 PM,14'9'',14.75,534.67,6021.0,170.5
8/23/2021,10:00 PM,14'02'',14.17,534.5,5633.0,159.51
24/08/2021,10:00 PM,13'10'',13.83,534.4,5327.0,150.84
8/17/2021,11:00 PM,16'01'',16.08,535.09,7093.0,200.85
8/18/2021,11:00 PM,15'01'',15.08,534.78,6244.0,176.81
